customer_id,first_name,last_name,age_group,gender,region,loyalty_tier,registration_date,email_opt_in,is_active
CUST00327,Alfie,Ali,25-34,Prefer not to say,Wales,Bronze,2022-11-03,True,True
CUST00328,Jessica,Patel,65+,Male,West Midlands,Bronze,2022-06-18,False,True
CUST00329,Ava,Davies,18-24,Male,Yorkshire,Silver,2023-03-30,False,True
CUST00330,Mohammed,Thomas,25-34,Female,West Midlands,Bronze,2023-03-16,True,True
CUST00331,Oliver,Harris,25-34,Prefer not to say,East Midlands,Bronze,2023-12-09,False,True
CUST00332,Isabella,Sharma,45-54,Male,South East,Silver,2022-02-25,True,True
CUST00333,Rahul,Martin,25-34,Female,North West,Silver,2022-01-13,True,True
CUST00334,Sarah,Brown,18-24,Prefer not to say,London,Bronze,2022-06-26,True,False
CUST00335,Daniel,Jackson,65+,Prefer not to say,East of England,Bronze,2024-03-19,False,True
CUST00336,Freddie,Watson,18-24,Female,London,Gold,2023-07-04,True,True
CUST00337,George,Harris,65+,Female,Yorkshire,Gold,2023-02-05,True,True
CUST00338,Jacob,Ahmed,55-64,Prefer not to say,London,Silver,2023-03-21,True,True
CUST00339,Alfie,Smith,25-34,Female,Scotland,Silver,2023-12-26,True,True
CUST00340,Ella,Wilson,18-24,Female,North West,Bronze,2022-05-10,True,True
CUST00341,George,Sharma,45-54,Prefer not to say,South East,Silver,2023-08-14,True,True
CUST00342,Charlie,Wilson,25-34,Prefer not to say,East of England,Bronze,2022-09-19,True,True
CUST00343,Rahul,Ali,25-34,Male,Scotland,Gold,2023-04-29,False,True
CUST00344,Emily,Martin,35-44,Male,East Midlands,Bronze,2022-09-12,True,True
CUST00345,Harry,Khan,18-24,Female,North West,Gold,2024-04-03,True,True
CUST00346,David,Smith,35-44,Male,South East,Gold,2023-07-21,True,True
CUST00347,Michael,Walker,65+,Prefer not to say,Yorkshire,Bronze,2023-08-29,True,False
CUST00348,Mia,Patel,65+,Prefer not to say,North West,Platinum,2022-01-25,True,True
CUST00349,Lily,Evans,25-34,Prefer not to say,Wales,Bronze,2023-01-21,True,False
CUST00350,Ella,Davies,18-24,Male,North East,Silver,2022-05-26,True,True
CUST00351,Noah,Evans,55-64,Male,West Midlands,Bronze,2024-02-05,True,True
CUST00352,Isabella,Jackson,35-44,Female,Scotland,Bronze,2022-05-14,True,True
CUST00353,Mia,Brown,25-34,Male,Yorkshire,Silver,2022-10-06,True,True
CUST00354,David,Martin,45-54,Male,East of England,Platinum,2023-04-06,True,True
CUST00355,Sophia,Wilson,18-24,Male,North West,Bronze,2023-04-20,True,True
CUST00356,Mohammed,Roberts,18-24,Prefer not to say,South East,Bronze,2024-05-27,True,True
CUST00357,Amelia,Jones,45-54,Female,East Midlands,Silver,2022-09-24,True,True
CUST00358,Alfie,Wilson,18-24,Male,North West,Platinum,2024-04-03,True,True
CUST00359,Rahul,Davies,55-64,Prefer not to say,South East,Gold,2023-02-15,True,False
CUST00360,Jessica,Thomas,18-24,Female,London,Platinum,2022-07-22,True,True
CUST00361,Thomas,Khan,45-54,Male,South West,Bronze,2023-08-11,True,True
CUST00362,Ella,Watson,45-54,Male,London,Silver,2022-07-11,True,True
CUST00363,Emily,Hussain,18-24,Male,South East,Bronze,2023-05-26,True,True
CUST00364,Isabella,Jones,45-54,Prefer not to say,South East,Silver,2024-03-27,False,True
CUST00365,Mohammed,Ali,35-44,Male,London,Silver,2023-08-03,True,False
CUST00366,Ella,Taylor,45-54,Prefer not to say,South East,Silver,2024-03-08,True,False
CUST00367,Isabella,Thompson,35-44,Prefer not to say,North West,Gold,2022-04-13,True,True
CUST00368,Sofia,Patel,25-34,Male,South East,Bronze,2022-08-13,True,False
CUST00369,Priya,Roberts,55-64,Male,North West,Gold,2022-01-29,False,True
CUST00370,Michael,Williams,18-24,Male,South East,Bronze,2022-06-29,False,True
CUST00371,Isla,Thomas,35-44,Prefer not to say,London,Gold,2023-09-21,True,True
CUST00372,Freddie,Wilson,55-64,Female,Scotland,Bronze,2022-06-01,False,True
CUST00373,Lily,Martin,25-34,Male,Yorkshire,Bronze,2022-12-11,False,True
CUST00374,Priya,Wood,65+,Prefer not to say,North West,Bronze,2022-06-28,True,True
CUST00375,James,Khan,55-64,Male,London,Bronze,2024-01-17,True,True
CUST00376,Michael,Roberts,35-44,Prefer not to say,London,Bronze,2022-04-17,True,True
CUST00377,Aisha,Kim,18-24,Female,London,Silver,2022-04-01,True,True
CUST00378,James,Taylor,45-54,Female,Yorkshire,Platinum,2022-04-21,False,True
CUST00379,Priya,Ali,18-24,Female,North West,Silver,2023-01-23,True,True
CUST00380,Harry,Jackson,18-24,Female,South East,Bronze,2022-03-17,True,True
CUST00381,Olivia,Brown,55-64,Male,South East,Platinum,2023-01-20,False,True
CUST00382,Olivia,Lee,25-34,Male,London,Bronze,2023-03-18,True,True
CUST00383,Sophia,Jackson,35-44,Male,London,Bronze,2023-07-22,False,True
CUST00384,James,Lee,18-24,Female,North West,Silver,2023-01-05,False,True
CUST00385,Ava,Johnson,65+,Female,Wales,Silver,2022-01-27,True,True
CUST00386,Sarah,Sharma,65+,Female,London,Silver,2023-02-12,True,True
CUST00387,Rahul,Lewis,45-54,Male,South East,Silver,2023-01-26,True,False
CUST00388,Jack,Roberts,65+,Prefer not to say,London,Silver,2023-08-01,False,False
CUST00389,Mia,Taylor,45-54,Prefer not to say,South West,Silver,2023-08-27,False,True
CUST00390,Sarah,Harris,18-24,Female,North East,Silver,2022-08-30,True,True
CUST00391,Jessica,Lewis,25-34,Male,North West,Bronze,2024-02-15,False,True
CUST00392,Thomas,Walker,65+,Male,North West,Bronze,2023-12-01,True,True
CUST00393,Daniel,Martin,35-44,Prefer not to say,East of England,Gold,2023-07-24,False,True
CUST00394,Freddie,Evans,18-24,Prefer not to say,Yorkshire,Gold,2022-06-03,True,False
CUST00395,Sofia,Sharma,55-64,Prefer not to say,East of England,Bronze,2022-09-28,False,True
CUST00396,Daniel,Williams,45-54,Female,West Midlands,Bronze,2023-09-16,False,False
CUST00397,Oliver,Clark,35-44,Female,South East,Silver,2023-01-17,True,False
CUST00398,Alfie,Harris,65+,Female,Yorkshire,Bronze,2022-08-22,False,True
CUST00399,Isla,Kim,25-34,Female,Yorkshire,Gold,2022-04-02,True,False
CUST00400,Olivia,Brown,35-44,Prefer not to say,East of England,Bronze,2023-06-12,True,True
CUST00401,Isla,Taylor,25-34,Male,East of England,Gold,2024-06-15,True,True
CUST00402,David,Khan,65+,Male,West Midlands,Bronze,2024-04-23,False,True
CUST00403,Sarah,Patel,35-44,Male,North West,Bronze,2022-07-01,True,True
CUST00404,Jack,Johnson,55-64,Male,North West,Silver,2023-01-31,True,True
CUST00405,Oliver,Smith,45-54,Male,West Midlands,Silver,2023-02-24,True,True
CUST00406,Lily,Watson,45-54,Female,North West,Silver,2023-09-15,True,True
CUST00407,Daniel,Evans,18-24,Prefer not to say,Wales,Platinum,2023-11-25,True,True
CUST00408,Grace,Harris,65+,Male,East of England,Bronze,2023-09-01,True,True
CUST00409,Ella,White,65+,Prefer not to say,Scotland,Silver,2024-06-01,True,True
CUST00410,Isabella,Taylor,55-64,Female,West Midlands,Silver,2024-02-23,True,True
CUST00411,Sophia,Chen,45-54,Female,Yorkshire,Silver,2022-10-30,True,True
CUST00412,Mia,Hussain,65+,Female,East of England,Gold,2024-01-01,True,True
CUST00413,Alfie,White,65+,Prefer not to say,Yorkshire,Bronze,2023-04-28,True,True
CUST00414,Priya,Wood,65+,Female,South West,Gold,2022-08-16,True,True
CUST00415,David,Wilson,45-54,Male,North West,Silver,2022-10-29,True,True
CUST00416,Jacob,Ali,55-64,Female,South West,Gold,2022-07-19,True,True
CUST00417,Aisha,Chen,55-64,Female,London,Gold,2022-07-25,True,True
CUST00418,Aisha,Lewis,35-44,Prefer not to say,London,Silver,2023-05-15,True,True
CUST00419,Olivia,Sharma,18-24,Male,West Midlands,Silver,2022-06-22,False,True
CUST00420,Sofia,Smith,18-24,Prefer not to say,London,Bronze,2023-05-04,True,False
CUST00421,Isla,Jones,65+,Male,West Midlands,Bronze,2024-02-15,True,True
CUST00422,Sofia,Harris,25-34,Male,North West,Bronze,2022-04-16,True,True
CUST00423,Aisha,Lee,65+,Male,South East,Gold,2023-06-17,True,True
CUST00424,Daniel,Jones,25-34,Male,Yorkshire,Bronze,2022-06-18,True,True
CUST00425,Jacob,Singh,65+,Prefer not to say,North West,Bronze,2022-06-23,True,True
CUST00426,Jack,Taylor,65+,Male,West Midlands,Bronze,2023-10-01,True,True
CUST00427,Jacob,White,45-54,Prefer not to say,London,Silver,2023-01-25,True,True
CUST00428,Charlie,Watson,55-64,Prefer not to say,Yorkshire,Bronze,2023-11-09,True,True
CUST00429,Jacob,Jackson,18-24,Male,East of England,Silver,2023-09-25,True,False
CUST00430,Priya,Chen,35-44,Male,London,Silver,2022-07-26,True,True
CUST00431,Aisha,Thompson,18-24,Male,West Midlands,Gold,2023-05-08,False,True
CUST00432,George,Evans,35-44,Prefer not to say,South East,Platinum,2022-04-03,True,True
CUST00433,Charlie,Lewis,18-24,Female,South East,Silver,2022-02-21,False,True
CUST00434,Harry,Smith,25-34,Prefer not to say,West Midlands,Bronze,2022-04-08,False,False
CUST00435,Noah,Singh,35-44,Male,London,Bronze,2022-10-02,False,True
CUST00436,Sarah,Chen,65+,Male,London,Silver,2023-01-30,True,False
CUST00437,Olivia,Evans,45-54,Prefer not to say,East of England,Silver,2024-05-14,False,True
CUST00438,Priya,Jones,65+,Prefer not to say,Wales,Bronze,2023-01-24,False,True
CUST00439,Jessica,Williams,18-24,Female,West Midlands,Bronze,2023-02-26,True,False
CUST00440,Aisha,Evans,45-54,Prefer not to say,Yorkshire,Silver,2023-11-17,False,True
CUST00441,Jack,Smith,65+,Male,East of England,Silver,2024-04-26,False,False
CUST00442,Michael,Martin,25-34,Female,Wales,Bronze,2022-03-18,True,True
CUST00443,Daniel,Thompson,18-24,Female,South West,Silver,2023-01-23,True,False
CUST00444,Mohammed,Wilson,45-54,Prefer not to say,West Midlands,Bronze,2023-04-03,False,True
CUST00445,James,Davies,55-64,Prefer not to say,West Midlands,Gold,2023-07-17,True,True
CUST00446,Aisha,Singh,18-24,Male,North West,Bronze,2023-04-13,False,True
CUST00447,Jessica,Wilson,18-24,Prefer not to say,South East,Bronze,2023-01-08,True,True
CUST00448,Charlie,Williams,25-34,Female,London,Silver,2023-01-18,False,True
CUST00449,Isla,Walker,18-24,Female,London,Gold,2023-09-18,True,True
CUST00450,Emily,Williams,65+,Prefer not to say,East Midlands,Gold,2022-04-21,False,True
CUST00451,Alfie,Sharma,18-24,Prefer not to say,Yorkshire,Silver,2023-08-27,False,False
CUST00452,Amelia,Lewis,65+,Male,London,Silver,2023-05-10,True,True
CUST00453,Emily,Thompson,35-44,Female,Scotland,Platinum,2023-01-29,False,True
CUST00454,Emily,Harris,65+,Prefer not to say,North West,Silver,2022-05-22,True,True
CUST00455,Grace,Patel,65+,Male,Wales,Silver,2023-10-02,True,True
CUST00456,Mohammed,Wilson,35-44,Prefer not to say,East of England,Silver,2023-12-12,False,True
CUST00457,Grace,Lee,18-24,Prefer not to say,London,Bronze,2024-05-11,True,True
CUST00458,Ella,Johnson,35-44,Prefer not to say,South East,Gold,2022-07-24,True,True
CUST00459,Harry,Patel,45-54,Male,West Midlands,Silver,2023-07-09,True,True
CUST00460,Sofia,Thompson,55-64,Prefer not to say,South East,Silver,2023-07-29,False,True
CUST00461,Mohammed,Taylor,18-24,Prefer not to say,South East,Silver,2024-03-18,False,False
CUST00462,Rahul,Walker,65+,Male,South East,Bronze,2023-10-11,True,True
CUST00463,Jacob,Ali,18-24,Female,South East,Bronze,2022-06-27,True,True
CUST00464,James,Clark,45-54,Prefer not to say,Scotland,Bronze,2022-09-19,True,True
CUST00465,Lily,Sharma,55-64,Prefer not to say,South East,Gold,2024-03-03,True,True
CUST00466,George,Johnson,45-54,Prefer not to say,East of England,Bronze,2022-07-08,True,False
CUST00467,Aisha,Clark,35-44,Female,London,Gold,2023-11-11,False,False
CUST00468,James,Wilson,65+,Female,South West,Gold,2024-04-23,True,False
CUST00469,Mohammed,Ali,18-24,Female,South East,Silver,2023-11-30,True,False
CUST00470,Rahul,Kim,45-54,Male,South East,Silver,2024-04-21,True,True
CUST00471,Olivia,Smith,65+,Male,London,Silver,2022-04-09,True,False
CUST00472,Charlie,Robinson,55-64,Prefer not to say,North West,Silver,2023-03-11,False,True
CUST00473,Freddie,Jones,45-54,Prefer not to say,South East,Bronze,2022-03-15,True,True
CUST00474,George,Wood,35-44,Female,South West,Silver,2022-09-15,False,True
CUST00475,Jacob,Smith,65+,Prefer not to say,West Midlands,Gold,2023-02-03,True,True
CUST00476,Priya,Evans,35-44,Prefer not to say,South East,Bronze,2022-03-16,False,True
CUST00477,Oliver,Hussain,25-34,Prefer not to say,London,Silver,2024-04-21,True,False
CUST00478,Lily,Singh,18-24,Prefer not to say,North West,Bronze,2022-05-28,True,True
CUST00479,Daniel,Davies,35-44,Male,Yorkshire,Gold,2023-09-03,True,True
CUST00480,Freddie,Johnson,25-34,Male,West Midlands,Bronze,2023-10-24,True,True
CUST00481,Jack,Ahmed,65+,Prefer not to say,London,Silver,2024-03-29,True,True
CUST00482,Michael,Clark,35-44,Male,West Midlands,Bronze,2024-01-14,True,True
CUST00483,Mohammed,Sharma,45-54,Female,West Midlands,Bronze,2022-07-18,True,True
CUST00484,Mohammed,Lee,25-34,Male,South East,Gold,2023-01-09,False,True
CUST00485,Alfie,Clark,45-54,Female,South West,Gold,2023-01-04,False,True
CUST00486,Noah,Watson,25-34,Prefer not to say,London,Silver,2022-06-29,True,True
CUST00487,Oliver,Khan,55-64,Male,North East,Silver,2022-01-20,False,True
CUST00488,Rahul,Khan,25-34,Prefer not to say,Yorkshire,Bronze,2022-06-02,False,True
CUST00489,Daniel,Singh,55-64,Male,West Midlands,Gold,2022-04-03,True,True
CUST00490,Jessica,Johnson,25-34,Prefer not to say,Scotland,Silver,2022-05-24,True,True
CUST00491,Priya,Williams,25-34,Female,South East,Bronze,2023-05-11,True,True
CUST00492,Rahul,Ali,45-54,Female,North East,Bronze,2022-07-31,True,True
CUST00493,Ella,White,55-64,Prefer not to say,East Midlands,Bronze,2023-06-18,False,True
CUST00494,George,White,45-54,Male,East of England,Bronze,2023-11-01,True,True
CUST00495,James,Thomas,45-54,Male,South East,Silver,2023-05-09,True,True
CUST00496,Olivia,Singh,55-64,Prefer not to say,North West,Silver,2022-07-11,False,True
CUST00497,Jacob,Hussain,65+,Female,East of England,Silver,2024-01-08,False,True
CUST00498,Alfie,Johnson,25-34,Prefer not to say,East of England,Gold,2022-02-14,True,True
CUST00499,Amelia,Khan,55-64,Prefer not to say,West Midlands,Gold,2022-09-22,True,False
CUST00500,Jessica,Hussain,45-54,Male,London,Bronze,2022-08-10,True,True
CUST00501,Amelia,White,25-34,Prefer not to say,West Midlands,Gold,2024-04-20,True,True
CUST00502,Alfie,Evans,18-24,Male,East of England,Gold,2023-01-30,False,False
CUST00503,Charlie,Lewis,45-54,Prefer not to say,East Midlands,Gold,2023-09-13,True,True
CUST00504,Alfie,Smith,65+,Prefer not to say,South West,Bronze,2023-11-07,True,True
CUST00505,Mia,Hussain,45-54,Female,East Midlands,Silver,2023-03-16,True,True
CUST00506,Sarah,Wood,18-24,Female,East Midlands,Silver,2022-09-18,True,True
CUST00507,James,Wilson,55-64,Male,South West,Bronze,2023-12-28,True,True
CUST00508,Freddie,Lee,65+,Prefer not to say,South East,Gold,2022-04-20,False,True
CUST00509,Ella,Khan,25-34,Female,East Midlands,Silver,2023-09-19,True,True
CUST00510,Sarah,White,35-44,Prefer not to say,South East,Silver,2023-07-23,True,False
CUST00511,Jacob,Wood,45-54,Prefer not to say,Scotland,Bronze,2023-11-07,False,True
CUST00512,Jack,Johnson,45-54,Prefer not to say,London,Bronze,2024-03-31,True,True
CUST00513,Thomas,Davies,18-24,Female,South East,Bronze,2023-09-07,True,True
CUST00514,Grace,Taylor,25-34,Prefer not to say,East of England,Bronze,2023-02-15,True,True
CUST00515,Mia,Johnson,65+,Male,South East,Silver,2024-03-13,True,True
CUST00516,Daniel,Patel,65+,Female,South West,Bronze,2022-10-10,True,True
CUST00517,Noah,Jackson,65+,Prefer not to say,North East,Bronze,2022-03-12,True,True
CUST00518,David,Khan,55-64,Male,South East,Bronze,2022-07-19,True,True
CUST00519,Grace,Clark,18-24,Prefer not to say,Scotland,Gold,2023-05-31,True,True
CUST00520,Sarah,Thompson,35-44,Female,West Midlands,Gold,2023-01-22,True,True
CUST00521,George,Ali,65+,Male,West Midlands,Bronze,2022-09-22,True,True
CUST00522,James,White,25-34,Female,London,Silver,2022-12-28,True,True
CUST00523,Sarah,Martin,35-44,Male,North East,Bronze,2022-07-02,True,True
CUST00524,Isabella,Thompson,35-44,Male,South East,Gold,2022-07-24,True,True
CUST00525,Jacob,Davies,65+,Prefer not to say,East of England,Bronze,2022-04-20,True,False
CUST00526,Mohammed,Sharma,55-64,Female,East of England,Platinum,2023-01-16,True,True
CUST00527,Alfie,Taylor,55-64,Female,East of England,Silver,2024-02-08,True,True
CUST00528,Amelia,Ahmed,18-24,Prefer not to say,East of England,Bronze,2023-12-04,True,True
CUST00529,Sofia,Evans,35-44,Female,West Midlands,Bronze,2022-08-04,True,True
CUST00530,Aisha,Singh,25-34,Female,South West,Bronze,2023-04-28,True,True
CUST00531,Ella,Kim,25-34,Prefer not to say,London,Silver,2023-02-15,True,True
CUST00532,Ella,Thompson,55-64,Female,North West,Bronze,2024-01-09,True,True
CUST00533,Amelia,Chen,45-54,Male,Wales,Gold,2022-01-10,True,True
CUST00534,Sophia,Taylor,45-54,Male,West Midlands,Bronze,2022-11-04,True,True
CUST00535,Charlie,Kim,65+,Female,South East,Bronze,2023-10-07,True,True
CUST00536,Jacob,Patel,65+,Prefer not to say,London,Silver,2023-02-26,True,False
CUST00537,Priya,Martin,65+,Prefer not to say,East of England,Silver,2022-10-19,True,True
CUST00538,David,Roberts,25-34,Prefer not to say,North West,Bronze,2022-10-21,False,False
CUST00539,Noah,Johnson,35-44,Male,South East,Silver,2022-03-15,True,True
CUST00540,Ella,Kim,35-44,Prefer not to say,East Midlands,Platinum,2023-02-09,False,True
CUST00541,Oliver,Thomas,65+,Male,West Midlands,Platinum,2024-05-24,True,True
CUST00542,Charlie,Evans,18-24,Female,East Midlands,Bronze,2023-02-11,False,True
CUST00543,Charlie,White,55-64,Male,London,Platinum,2022-03-27,False,True
CUST00544,Grace,Kim,65+,Male,London,Gold,2022-09-11,True,True
CUST00545,Mohammed,Hussain,45-54,Prefer not to say,Scotland,Silver,2023-01-01,True,False
CUST00546,Amelia,Ahmed,65+,Prefer not to say,West Midlands,Silver,2023-12-16,True,False
CUST00547,Mia,Davies,45-54,Female,South East,Bronze,2023-05-09,True,True
CUST00548,Alfie,Patel,35-44,Female,East of England,Silver,2023-06-20,False,False
CUST00549,Lily,Smith,45-54,Female,East Midlands,Gold,2023-05-04,True,True
CUST00550,Thomas,Khan,25-34,Male,Yorkshire,Silver,2023-07-29,False,True
CUST00551,Thomas,Thompson,55-64,Prefer not to say,North West,Silver,2022-03-23,True,True
CUST00552,Ella,Chen,25-34,Male,London,Bronze,2023-06-29,False,True
CUST00553,Michael,Walker,35-44,Male,London,Platinum,2022-10-06,True,True
CUST00554,Grace,Watson,25-34,Prefer not to say,South West,Bronze,2022-04-15,True,True
CUST00555,Ava,Clark,45-54,Female,North West,Silver,2023-05-21,True,True
CUST00556,Harry,Clark,18-24,Male,London,Gold,2024-03-21,True,True
CUST00557,Isla,White,45-54,Male,London,Gold,2022-07-05,True,True
CUST00558,Isabella,Williams,25-34,Female,Yorkshire,Bronze,2023-03-30,True,True
CUST00559,Lily,Martin,25-34,Prefer not to say,Yorkshire,Silver,2023-11-29,True,True
CUST00560,Lily,Walker,35-44,Male,North West,Bronze,2023-10-16,True,True
CUST00561,Mohammed,Smith,25-34,Female,East Midlands,Bronze,2023-03-21,True,True
CUST00562,Sarah,Roberts,35-44,Male,South East,Silver,2022-02-13,True,False
CUST00563,Jack,Taylor,35-44,Prefer not to say,London,Silver,2024-02-17,True,True
CUST00564,Mohammed,Patel,45-54,Prefer not to say,London,Silver,2022-08-27,True,True
CUST00565,Harry,Sharma,65+,Female,East Midlands,Silver,2022-09-14,False,True
CUST00566,Priya,Martin,65+,Female,South East,Gold,2022-07-11,True,True
CUST00567,Jessica,Jackson,35-44,Prefer not to say,South East,Bronze,2022-06-08,False,True
CUST00568,Rahul,Thompson,35-44,Prefer not to say,London,Platinum,2022-01-20,False,True
CUST00569,Michael,Roberts,55-64,Female,South East,Silver,2023-12-01,True,True
CUST00570,George,Williams,25-34,Male,North West,Bronze,2023-11-06,False,True
CUST00571,Sofia,Sharma,55-64,Prefer not to say,Yorkshire,Bronze,2022-02-02,True,True
CUST00572,George,Smith,25-34,Prefer not to say,East of England,Gold,2024-01-06,True,True
CUST00573,Jack,Singh,55-64,Prefer not to say,Scotland,Bronze,2023-10-17,True,True
CUST00574,Ella,Williams,65+,Male,North West,Bronze,2022-03-01,True,False
CUST00575,Charlie,Wood,55-64,Female,London,Silver,2022-04-10,True,True
CUST00576,Emily,Evans,65+,Prefer not to say,South East,Silver,2022-07-03,False,False
CUST00577,Amelia,Khan,55-64,Female,West Midlands,Silver,2022-06-20,False,False
CUST00578,Mohammed,Singh,45-54,Prefer not to say,South West,Silver,2022-11-19,True,True
